config_name,seed,steps_to_target,target_reached,sigma_mean,sigma_std,adaptive_process_noise,adaptive_measurement_noise,signal_max,method
Standard EKF,170,2848,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,170,2876,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,171,3010,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,171,1479,True,0.8419805899557947,0.20317705270892783,True,False,15,Signal-aware EKF
Adaptive EKF,171,2170,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,169,33095,True,0.9358308592656573,0.1501169754955297,True,False,15,Signal-aware EKF
Standard EKF,162,76636,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,172,1776,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,152,224086,True,0.985366613510776,0.07194697578604699,True,False,15,Signal-aware EKF
Signal-aware EKF,173,2373,True,0.6690673035069841,0.2688345022664541,True,False,15,Signal-aware EKF
Standard EKF,160,128519,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,154,220066,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,173,2178,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,174,1539,True,0.7044829037453945,0.2436022263789705,True,False,15,Signal-aware EKF
Standard EKF,174,3355,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,174,2432,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,175,2464,True,0.6962064670747589,0.2275277265909144,True,False,15,Signal-aware EKF
Signal-aware EKF,148,262010,True,0.9831820606039442,0.07609161287424955,True,False,15,Signal-aware EKF
Standard EKF,176,2110,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,176,1355,True,0.715883283163279,0.27094594086129975,True,False,15,Signal-aware EKF
Adaptive EKF,176,1270,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,177,1479,True,0.6844799087167319,0.24053856593841444,True,False,15,Signal-aware EKF
Standard EKF,177,2486,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,177,1412,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,178,1958,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,178,1929,True,0.8451759547335342,0.21842244411649467,True,False,15,Signal-aware EKF
Standard EKF,179,1407,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,178,2381,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,179,1539,True,0.7192974966596242,0.26171244017037476,True,False,15,Signal-aware EKF
Adaptive EKF,179,2299,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,180,3001,True,0.7007056953913735,0.23966625079104487,True,False,15,Signal-aware EKF
Adaptive EKF,180,1428,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,181,2254,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,181,915,True,0.7153516981015217,0.2571198428901139,True,False,15,Signal-aware EKF
Adaptive EKF,181,5591,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,182,4214,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,175,43070,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,182,3260,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,170,95386,True,0.9754329460237342,0.09759740654921972,True,False,15,Signal-aware EKF
Standard EKF,183,946,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,183,970,True,0.5622743814845141,0.2160004624410784,True,False,15,Signal-aware EKF
Adaptive EKF,183,440,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,172,72386,True,0.9786715161571492,0.09124481446738783,True,False,15,Signal-aware EKF
Adaptive EKF,184,2775,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,185,16972,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,165,144098,True,0.9664643814929847,0.11294031804955804,True,False,15,Signal-aware EKF
Standard EKF,169,135464,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,185,928,True,0.7060541798426164,0.24696738308560165,True,False,15,Signal-aware EKF
Standard EKF,186,738,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,186,477,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,186,2425,True,0.5808463290835579,0.2545410444680276,True,False,15,Signal-aware EKF
Signal-aware EKF,184,27808,True,0.8914734631215973,0.19059816447160405,True,False,15,Signal-aware EKF
Signal-aware EKF,187,542,True,0.6444920425365244,0.2866486201911364,True,False,15,Signal-aware EKF
Adaptive EKF,185,3632,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,187,1352,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,188,1871,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,188,1514,True,0.7805174229336522,0.24427569128922497,True,False,15,Signal-aware EKF
Adaptive EKF,188,1392,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,189,2048,True,0.6101229060127444,0.24503652484590066,True,False,15,Signal-aware EKF
Standard EKF,190,1255,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,190,1392,True,0.6423808492072408,0.27522885412574016,True,False,15,Signal-aware EKF
Adaptive EKF,189,3222,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,189,6060,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,191,1174,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,190,1611,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,191,1241,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,191,2735,True,0.6417319414763031,0.2485457056210325,True,False,15,Signal-aware EKF
Signal-aware EKF,192,876,True,0.7288385569133949,0.25846882753207917,True,False,15,Signal-aware EKF
Adaptive EKF,192,1599,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,187,15496,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,192,6167,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,194,1515,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,193,4008,True,0.7169178473771426,0.24158473361812807,True,False,15,Signal-aware EKF
Signal-aware EKF,194,1976,True,0.6772840510096064,0.27347057457965107,True,False,15,Signal-aware EKF
Adaptive EKF,194,1472,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,195,1278,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,195,1283,True,0.6618059508536466,0.2711558711979858,True,False,15,Signal-aware EKF
Signal-aware EKF,182,59372,True,0.9763343500068375,0.09930286653250395,True,False,15,Signal-aware EKF
Signal-aware EKF,196,1596,True,0.7233489834871863,0.25977830505074523,True,False,15,Signal-aware EKF
Standard EKF,196,2924,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,196,1458,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,197,4414,True,0.8680925306537465,0.20923497808020317,True,False,15,Signal-aware EKF
Standard EKF,180,94892,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,197,4681,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,198,3170,True,0.6503409515659574,0.22682414553131028,True,False,15,Signal-aware EKF
Adaptive EKF,195,20025,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,198,7586,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,197,22701,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,199,3117,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,199,18126,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,200,1753,True,0.702877622333428,0.2683380575312525,True,False,15,Signal-aware EKF
Standard EKF,193,47585,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,200,1423,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,199,15653,True,0.867572331106581,0.21221049197999858,True,False,15,Signal-aware EKF
Standard EKF,201,3009,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,201,1877,True,0.667130173707499,0.24922870406761075,True,False,15,Signal-aware EKF
Adaptive EKF,201,1483,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,202,1098,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,202,1359,True,0.5706849144375741,0.21661619340287502,True,False,15,Signal-aware EKF
Adaptive EKF,202,1348,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,203,2789,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,203,4178,True,0.9040283666796999,0.17811535964469616,True,False,15,Signal-aware EKF
Standard EKF,203,5905,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,204,854,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,173,176121,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,205,16900,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,205,1494,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,205,2228,True,0.6843484830340454,0.24075386831429618,True,False,15,Signal-aware EKF
Signal-aware EKF,206,1890,True,0.7106159983124348,0.24498350060910215,True,False,15,Signal-aware EKF
Adaptive EKF,206,920,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,207,1137,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,207,883,True,0.6331753014178632,0.2559145389191131,True,False,15,Signal-aware EKF
Adaptive EKF,207,1170,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,208,1703,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,206,12804,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,208,2954,True,0.7002200797150014,0.25008913086121204,True,False,15,Signal-aware EKF
Standard EKF,209,1042,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,208,2262,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,209,1343,True,0.7387845562576182,0.26851315831559786,True,False,15,Signal-aware EKF
Adaptive EKF,209,1937,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,175,179765,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,210,1527,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,210,13048,True,0.8566154201954284,0.21911877229258153,True,False,15,Signal-aware EKF
Adaptive EKF,159,348338,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,211,2124,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,204,54724,True,0.9390709500816908,0.14299409370949992,True,False,15,Signal-aware EKF
Standard EKF,211,20041,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,212,10477,True,0.894557486795887,0.18155264615104283,True,False,15,Signal-aware EKF
Standard EKF,213,1257,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,198,109922,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,213,1233,True,0.5595300431942896,0.23114925238680603,True,False,15,Signal-aware EKF
Adaptive EKF,213,702,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,214,708,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,214,930,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,214,1587,True,0.6007408253880194,0.23546457271372534,True,False,15,Signal-aware EKF
Standard EKF,215,1424,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,215,1448,True,0.832829327843247,0.21637545352977,True,False,15,Signal-aware EKF
Adaptive EKF,215,1423,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,216,25722,True,0.9106301572417875,0.1802653787805342,True,False,15,Signal-aware EKF
Standard EKF,172,301827,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,217,10926,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,217,3221,True,0.6375722473801246,0.2505026538086675,True,False,15,Signal-aware EKF
Adaptive EKF,217,1665,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,218,1477,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,200,153717,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,218,2166,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,219,1116,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,184,247075,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,219,958,True,0.6201136348303922,0.2675520587357093,True,False,15,Signal-aware EKF
Standard EKF,216,61959,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,220,1873,True,0.6930767431111594,0.24898707549415017,True,False,15,Signal-aware EKF
Adaptive EKF,220,1331,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,219,5380,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,220,7068,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,221,3656,True,0.6527292476308089,0.2580646482712189,True,False,15,Signal-aware EKF
Standard EKF,221,4147,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,222,1546,True,0.6459995660742147,0.28479966173908966,True,False,15,Signal-aware EKF
Standard EKF,222,2604,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,223,569,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,222,1934,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,223,1415,True,0.49039763076915793,0.22364323791934201,True,False,15,Signal-aware EKF
Adaptive EKF,223,760,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,221,13135,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,224,1114,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,224,39931,True,0.9746349151525692,0.1124738534886252,True,False,15,Signal-aware EKF
Signal-aware EKF,225,3418,True,0.6667778788512174,0.2522527964664577,True,False,15,Signal-aware EKF
Adaptive EKF,225,2066,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,226,1165,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,226,2481,True,0.5881636924642979,0.23667037267959715,True,False,15,Signal-aware EKF
Adaptive EKF,226,1439,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,227,6972,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,227,1942,True,0.640116218435577,0.25660232967041247,True,False,15,Signal-aware EKF
Adaptive EKF,227,1380,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,210,185349,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,228,712,True,0.7883583687621198,0.24166528998593145,True,False,15,Signal-aware EKF
Adaptive EKF,228,3234,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,229,1208,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,229,1547,True,0.6658151541549552,0.2689582452277058,True,False,15,Signal-aware EKF
Adaptive EKF,229,976,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,230,1799,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,224,83501,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,230,1283,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,230,2088,True,0.6521251511137607,0.2674938679852665,True,False,15,Signal-aware EKF
Standard EKF,231,1042,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,231,1669,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,231,1528,True,0.6834716228609794,0.26228890369846064,True,False,15,Signal-aware EKF
Standard EKF,232,844,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,232,1061,True,0.6990840500064727,0.2727482492188089,True,False,15,Signal-aware EKF
Adaptive EKF,232,5191,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,233,669,True,0.7238505059776575,0.24940147870513646,True,False,15,Signal-aware EKF
Adaptive EKF,233,1215,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,228,38463,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,234,72416,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,225,151611,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,234,1058,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,142,820999,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,204,326469,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,235,7580,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,211,255422,True,0.9773611202851811,0.08953166453756237,True,False,15,Signal-aware EKF
Signal-aware EKF,236,1399,True,0.6373718619664456,0.2563117752178604,True,False,15,Signal-aware EKF
Signal-aware EKF,235,25504,True,0.9684120860235407,0.11120902710922531,True,False,15,Signal-aware EKF
Signal-aware EKF,237,1897,True,0.6039374543216304,0.22874233031359287,True,False,15,Signal-aware EKF
Adaptive EKF,237,785,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,218,200959,True,0.9835120499092538,0.08142211356243387,True,False,15,Signal-aware EKF
Standard EKF,238,15263,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,238,12255,True,0.8189007738222375,0.2096958708845627,True,False,15,Signal-aware EKF
Adaptive EKF,238,2347,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,239,819,True,0.8065181738016697,0.24254192582600448,True,False,15,Signal-aware EKF
Signal-aware EKF,234,101650,True,0.9607353358188248,0.12052214034215733,True,False,15,Signal-aware EKF
Adaptive EKF,239,10250,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,240,1150,True,0.6823500485357603,0.24777404155773353,True,False,15,Signal-aware EKF
Adaptive EKF,240,1666,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,241,1434,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,241,1110,True,0.7184306224158661,0.2630026539699311,True,False,15,Signal-aware EKF
Standard EKF,240,30423,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,242,605,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,242,894,True,0.6129280290336792,0.29312422241185765,True,False,15,Signal-aware EKF
Adaptive EKF,242,952,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,236,72079,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,243,4080,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,243,4137,True,0.8023113659570202,0.22459542735865726,True,False,15,Signal-aware EKF
Standard EKF,244,1061,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,244,1374,True,0.5724304250495579,0.22208786336471983,True,False,15,Signal-aware EKF
Adaptive EKF,243,4598,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,244,1671,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,245,1910,True,0.7196729709055683,0.2780557769705385,True,False,15,Signal-aware EKF
Standard EKF,233,177198,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,245,2038,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,246,1267,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,246,1079,True,0.8272877047446082,0.22257720154413213,True,False,15,Signal-aware EKF
Adaptive EKF,246,1731,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,247,1015,True,0.7811113470473875,0.23414780060367274,True,False,15,Signal-aware EKF
Adaptive EKF,247,3563,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,247,7288,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,248,1461,True,0.8258897905955713,0.20706888333181267,True,False,15,Signal-aware EKF
Adaptive EKF,248,1560,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,248,8164,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,245,76417,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,249,2278,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,237,159903,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,250,1019,True,0.661093016853301,0.22533934780215445,True,False,15,Signal-aware EKF
Standard EKF,212,444796,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,250,1915,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,251,2402,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,251,1511,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,251,1516,True,0.6606010079497218,0.268150587267954,True,False,15,Signal-aware EKF
Standard EKF,252,979,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,252,1030,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,252,6920,True,0.8206653763404161,0.244184807405447,True,False,15,Signal-aware EKF
Signal-aware EKF,249,86667,True,0.9615051880221869,0.1103395033572598,True,False,15,Signal-aware EKF
Standard EKF,253,27963,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,254,5872,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,254,1473,True,0.6977567492558825,0.2382369978973791,True,False,15,Signal-aware EKF
Adaptive EKF,253,11005,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,254,16059,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,253,43216,True,0.9653421428712615,0.12141030348592916,True,False,15,Signal-aware EKF
Standard EKF,249,138107,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,255,17763,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,250,84412,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,256,9145,True,0.8273475924520627,0.22071400018530019,True,False,15,Signal-aware EKF
Adaptive EKF,256,2256,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,257,586,True,0.7286699529455307,0.24575032235150424,True,False,15,Signal-aware EKF
Standard EKF,257,2821,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,258,1145,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,258,1181,True,0.7600918718814814,0.24305902191668685,True,False,15,Signal-aware EKF
Adaptive EKF,257,4278,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,259,1506,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,259,1738,True,0.6489397257082162,0.23325160693744637,True,False,15,Signal-aware EKF
Adaptive EKF,258,4267,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,259,842,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,260,990,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,256,24426,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,260,1348,True,0.7262710522603684,0.2645877460424222,True,False,15,Signal-aware EKF
Adaptive EKF,260,1638,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,261,1818,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,261,4671,True,0.777901584859197,0.2445585759160743,True,False,15,Signal-aware EKF
Signal-aware EKF,262,810,True,0.6886168758839809,0.23371112490210735,True,False,15,Signal-aware EKF
Adaptive EKF,262,1136,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,263,834,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,263,786,True,0.6898750380872583,0.27307387193131766,True,False,15,Signal-aware EKF
Adaptive EKF,263,706,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,264,1480,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,264,1742,True,0.702463963949816,0.2410249820508611,True,False,15,Signal-aware EKF
Adaptive EKF,264,1173,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,262,16479,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,255,78918,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,265,5270,True,0.8703284767302177,0.18991621872307135,True,False,15,Signal-aware EKF
Adaptive EKF,265,1155,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,265,16030,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,255,66537,True,0.9579657406754385,0.12958291077045764,True,False,15,Signal-aware EKF
Standard EKF,267,956,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,266,10398,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,267,566,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,266,10209,True,0.9357154722474952,0.1491271618583987,True,False,15,Signal-aware EKF
Signal-aware EKF,268,2793,True,0.8758493200127806,0.21078360770074164,True,False,15,Signal-aware EKF
Signal-aware EKF,267,10262,True,0.8376012981481116,0.21692146171195964,True,False,15,Signal-aware EKF
Adaptive EKF,268,2763,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,266,12943,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,269,1073,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,269,1030,True,0.7063430654987972,0.2685440567513102,True,False,15,Signal-aware EKF
Adaptive EKF,269,1221,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,270,2540,True,0.7042179106912385,0.2488880850077997,True,False,15,Signal-aware EKF
Standard EKF,270,4873,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,271,1711,True,0.726697263202641,0.22911832203096671,True,False,15,Signal-aware EKF
Adaptive EKF,271,10884,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,268,37472,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,272,999,True,0.713470367744036,0.2627493927537251,True,False,15,Signal-aware EKF
Adaptive EKF,236,327610,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,239,305342,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,273,2218,True,0.6556480448723866,0.265536616046006,True,False,15,Signal-aware EKF
Adaptive EKF,272,13029,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,273,1832,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,235,361622,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,212,612837,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,274,1589,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,275,962,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,275,816,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,275,1522,True,0.6273862928121275,0.2406003263514607,True,False,15,Signal-aware EKF
Standard EKF,276,2502,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,276,2500,True,0.6325763657800153,0.24229678935521815,True,False,15,Signal-aware EKF
Adaptive EKF,270,57145,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,273,24424,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,277,1309,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,277,1133,True,0.7229184710245049,0.2297732949050352,True,False,15,Signal-aware EKF
Adaptive EKF,276,2495,True,1.0,0.0,False,True,15,Adaptive EKF
Adaptive EKF,277,1440,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,278,1248,True,0.8024339531521543,0.22636328461282115,True,False,15,Signal-aware EKF
Adaptive EKF,278,2815,True,1.0,0.0,False,True,15,Adaptive EKF
Standard EKF,279,5954,True,1.0,0.0,False,False,15,Standard EKF
Standard EKF,280,1385,True,1.0,0.0,False,False,15,Standard EKF
Signal-aware EKF,280,1882,True,0.6817571040946139,0.27401987029657626,True,False,15,Signal-aware EKF
Standard EKF,274,27049,True,1.0,0.0,False,False,15,Standard EKF
Adaptive EKF,280,1600,True,1.0,0.0,False,True,15,Adaptive EKF
Signal-aware EKF,281,1293,True,0.630021561593117,0.2718414455072697,True,False,15,Signal-aware EKF
Adaptive EKF,281,1334,True,1.0,0.0,False,True,15,Adaptive EKF
